URL,Melting Point
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/31268/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12291/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/403/xml?heading=Melting+Point,"367 to 369 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/403/xml?heading=Melting+Point,187.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/403/xml?heading=Melting+Point,187.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/403/xml?heading=Melting+Point,187.50°C.@760.00mmHg
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/403/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/904/xml?heading=Melting+Point,"237.7 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/904/xml?heading=Melting+Point,114.3 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/904/xml?heading=Melting+Point,114.3 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/904/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2828/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7903/xml?heading=Melting+Point,"-162 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7903/xml?heading=Melting+Point,-108.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7903/xml?heading=Melting+Point,-104.3 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7903/xml?heading=Melting+Point,-108 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7903/xml?heading=Melting+Point,-162°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7903/xml?heading=Melting+Point,-162°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7903/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7416/xml?heading=Melting+Point,"42 °F (EPA, 1998)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7416/xml?heading=Melting+Point,5.7 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7416/xml?heading=Melting+Point,5.7 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7416/xml?heading=Melting+Point,5.7°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7416/xml?heading=Melting+Point,5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7416/xml?heading=Melting+Point,42°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7416/xml?heading=Melting+Point,42°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7416/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/763/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3946848/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/57501505/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12901/xml?heading=Melting+Point,"161 °F (EPA, 1998)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12901/xml?heading=Melting+Point,72.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12901/xml?heading=Melting+Point,72-72.7 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12901/xml?heading=Melting+Point,72 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12901/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5125/xml?heading=Melting+Point,Below -25 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5125/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2987/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2155/xml?heading=Melting+Point,"194 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2155/xml?heading=Melting+Point,93.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2155/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10963/xml?heading=Melting+Point,"-60 °F (EPA, 1998)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10963/xml?heading=Melting+Point,-51.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10963/xml?heading=Melting+Point,-51 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10963/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/20750/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/31230/xml?heading=Melting+Point,"329 to 334 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/31230/xml?heading=Melting+Point,166.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/31230/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7683/xml?heading=Melting+Point,168.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7683/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9601/xml?heading=Melting+Point,154.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9601/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12147/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5827/xml?heading=Melting+Point,131.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5827/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3025/xml?heading=Melting+Point,99-101 °C (HCl salt)
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3025/xml?heading=Melting+Point,64 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3025/xml?heading=Melting+Point,Melting point: 62-65 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3025/xml?heading=Melting+Point,99-101°C(hydrochloridesalt)
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3025/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3158/xml?heading=Melting+Point,"Crystals, melting point 184 to 186 °C, 188 to 189 °C (a cis-trans mixture of approx 1:5) /HYDROCHLORIDE/"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3158/xml?heading=Melting+Point,"Crystals, melting point 161 to 164 °C, 168 to 169 °C /MALEATE/"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3158/xml?heading=Melting+Point,Melting point 192 to 193 °C /trans-HYDROCHLORIDE/
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3158/xml?heading=Melting+Point,"Crystals, melting point 209 to 210.5 °C /cis-HYDROCHLORIDE/"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3158/xml?heading=Melting+Point,184-186°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3158/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/16556/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/541197/xml?heading=Melting+Point,161.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/541197/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/15530/xml?heading=Melting+Point,212.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/15530/xml?heading=Melting+Point,212-213 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/15530/xml?heading=Melting+Point,CREAM POWDER; FAINT PHENOLIC ODOR; MELTING POINT: 200 °C /TECHNICAL PRODUCT/
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/15530/xml?heading=Melting+Point,212-213 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/15530/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/13728/xml?heading=Melting+Point,135.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/13728/xml?heading=Melting+Point,134.5 TO 135.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/13728/xml?heading=Melting+Point,MP: 128-135 °C (TECHNICAL PRODUCT 95% PURE)
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/13728/xml?heading=Melting+Point,135 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/13728/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7649/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/1563370/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11964/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4496/xml?heading=Melting+Point,82.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4496/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/16882/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5587/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4048/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/17160/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/67126/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/68956/xml?heading=Melting+Point,218.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/68956/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5781/xml?heading=Melting+Point,"464 °F (decomposes) (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5781/xml?heading=Melting+Point,256 °C (decomposes)
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5781/xml?heading=Melting+Point,256°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5781/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/60209608/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/967/xml?heading=Melting+Point,"653 to 655 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/967/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/967/xml?heading=Melting+Point,345.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/967/xml?heading=Melting+Point,345-346 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/967/xml?heading=Melting+Point,345.5°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/967/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/253217/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/16117/xml?heading=Melting+Point,122.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/16117/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23424051/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23422243/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/1178/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/65036/xml?heading=Melting+Point,25°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/65036/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/69490/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/76576/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/453/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23341166/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/249622/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6998/xml?heading=Melting+Point,"19.4 °F (USCG, 1999)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6998/xml?heading=Melting+Point,-7.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6998/xml?heading=Melting+Point,-7 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6998/xml?heading=Melting+Point,0.7°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6998/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5147/xml?heading=Melting+Point,"284 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5147/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5147/xml?heading=Melting+Point,142.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5147/xml?heading=Melting+Point,140 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5147/xml?heading=Melting+Point,140°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5147/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10837/xml?heading=Melting+Point,128.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10837/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11419/xml?heading=Melting+Point,"-6.8 °F (USCG, 1999)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11419/xml?heading=Melting+Point,-14 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11419/xml?heading=Melting+Point,6.8°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11419/xml?heading=Melting+Point,7°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11419/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/75026/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12146/xml?heading=Melting+Point,-65.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12146/xml?heading=Melting+Point,Freezing point = -65 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12146/xml?heading=Melting+Point,-65°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12146/xml?heading=Melting+Point,-65 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12146/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7417/xml?heading=Melting+Point,98.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7417/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/85991/xml?heading=Melting+Point,183.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/85991/xml?heading=Melting+Point,187°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/85991/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7216/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/84192/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/73762/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/81741/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/233104/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4690/xml?heading=Melting+Point,123.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4690/xml?heading=Melting+Point,123-124 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4690/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/102804/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/251910/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38235/xml?heading=Melting+Point,"133.7 to 135.5 °F (EPA, 1998)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38235/xml?heading=Melting+Point,57.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38235/xml?heading=Melting+Point,56.5 TO 57.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38235/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/16240/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/19519/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/25552/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8309/xml?heading=Melting+Point,251.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8309/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/206594/xml?heading=Melting+Point,"318 to 320 °F (EPA, 1998)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/206594/xml?heading=Melting+Point,143.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/206594/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7703/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3182/xml?heading=Melting+Point,155-157
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3182/xml?heading=Melting+Point,161.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3182/xml?heading=Melting+Point,158 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3182/xml?heading=Melting+Point,161.5°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3182/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8843/xml?heading=Melting+Point,Melting point <-10 °C.
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8843/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24473/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/21491/xml?heading=Melting+Point,202-203°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/21491/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23424015/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5336/xml?heading=Melting+Point,"376 to 379 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5336/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5336/xml?heading=Melting+Point,192.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5336/xml?heading=Melting+Point,192°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5336/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5344/xml?heading=Melting+Point,"383 to 388 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5344/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5344/xml?heading=Melting+Point,191.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5344/xml?heading=Melting+Point,194 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5344/xml?heading=Melting+Point,MP: 191 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5344/xml?heading=Melting+Point,MP: 195-198 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5344/xml?heading=Melting+Point,194°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5344/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/22407/xml?heading=Melting+Point,152-153 °C (sublimes)
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/22407/xml?heading=Melting+Point,MP: 155 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/22407/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/31099/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8292/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/27689/xml?heading=Melting+Point,119.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/27689/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6662/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6662/xml?heading=Melting+Point,193.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6662/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/305544/xml?heading=Melting+Point,86.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/305544/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8139/xml?heading=Melting+Point,5.2 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8139/xml?heading=Melting+Point,5.2 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8139/xml?heading=Melting+Point,5°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8139/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/555407/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5281636/xml?heading=Melting+Point,266.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5281636/xml?heading=Melting+Point,273-275°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5281636/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7087/xml?heading=Melting+Point,"376 to 385 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7087/xml?heading=Melting+Point,194.8 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7087/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/94178/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2199/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/861/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/44367053/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5156/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/1989/xml?heading=Melting+Point,"370 to 374 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/1989/xml?heading=Melting+Point,188-190 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/1989/xml?heading=Melting+Point,188-190 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/1989/xml?heading=Melting+Point,188-190°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/1989/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3966/xml?heading=Melting+Point,30.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3966/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5568/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4840/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6327054/xml?heading=Melting+Point,"383 °F (NIOSH, 2016)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6327054/xml?heading=Melting+Point,196 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6327054/xml?heading=Melting+Point,383°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6327054/xml?heading=Melting+Point,383°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6327054/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/25199838/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2757/xml?heading=Melting+Point,237.75 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2757/xml?heading=Melting+Point,210.5°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2757/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6075/xml?heading=Melting+Point,NaN
