CID,Melting Point,InChIKey
1146,-117.08,GETQZCLCWQTVFV-UHFFFAOYSA-N
7061,-38.8,GGSUCNLOZRCGPQ-UHFFFAOYSA-N
7515,-57.0,AFBPFSWMIHJQDM-UHFFFAOYSA-N
11487,52.9,DMBHHRLKUKUOEG-UHFFFAOYSA-N
31244,0.0,ZRSNZINYAWTAHE-UHFFFAOYSA-N
12281,52.0,UQRLKWGPEVNVHT-UHFFFAOYSA-N
992,174.0,IZUPBVBPLAPZRR-UHFFFAOYSA-N
6997,18.0,IXQGCWUGDFDQMF-UHFFFAOYSA-N
460,32.0,LHGVFZTZFXWLCP-UHFFFAOYSA-N
7041,56.5,KLIDCXVFHGNTTM-UHFFFAOYSA-N
7103,166.0,YXVFYQXJAXKLAK-UHFFFAOYSA-N
7271,69.0,LHJGJYXLEPZJPM-UHFFFAOYSA-N
7771,24.5,KUFFULVDNCHOFZ-UHFFFAOYSA-N
7808,66.4,GZFGOTFRPZRKDS-UHFFFAOYSA-N
9015,57.0,NWVVVBRKAWDGAB-UHFFFAOYSA-N
10698,73.0,BPRYUXCVCCNUFE-UHFFFAOYSA-N
11334,58.0,UMPSXRYVXUPCOS-UHFFFAOYSA-N
11563,33.0,MNOJRWOWILAHAV-UHFFFAOYSA-N
11571,68.0,VPOMSPZBQMDLTM-UHFFFAOYSA-N
12005,38.0,FAXWFCTVSHEODL-UHFFFAOYSA-N
6463,151.0,UKXSKSHDVLQNKG-UHFFFAOYSA-N
439551,234.0,IXORZMNAPKEEDV-QTWFBFKQSA-N
300,63.0,FOCAUTSVDIKZOP-UHFFFAOYSA-N
6590,-46.0,KQNPFQTWMSNSAP-UHFFFAOYSA-N
6862,135.0,PRPINYUDVPFIRX-UHFFFAOYSA-N
802,168.5,SEOVTRFCIGRIMH-UHFFFAOYSA-N
6915,-31.8,OXQGTIUCKGYOAA-UHFFFAOYSA-N
7204,120.0,WHKUVVPPKQRRBV-UHFFFAOYSA-N
385,106.0,WLJVNTCWHIRURA-UHFFFAOYSA-N
8180,28.6,ZDPHROOEEOARMN-UHFFFAOYSA-N
19188,98.5,LCPDWSOZIOUXRV-UHFFFAOYSA-N
26229,164.0,SODPIMGUZLOIPE-UHFFFAOYSA-N
444539,133.0,WBYWAXJHAXSJNI-VOTSOKGWSA-N
8697,-59.0,OBETXYAYXDNJHR-UHFFFAOYSA-N
11005,53.9,TUNFSRHWOTWDNC-UHFFFAOYSA-N
11495,139.0,SNYRXHULAWEECU-UHFFFAOYSA-N
11969,148.5,OPQYFNRLWBWCST-UHFFFAOYSA-N
5811,188.0,CXKCZFDUOYMOOP-UHFFFAOYSA-N
6918,138.0,YNVOMSDITJMNET-UHFFFAOYSA-N
6919,133.5,SMNDYUVBFMFKNZ-UHFFFAOYSA-N
6941,163.0,CJNZAXGUTKBIHP-UHFFFAOYSA-N
7123,185.5,UOBYKYZJUGYBDK-UHFFFAOYSA-N
7418,108.7,GPSDUZXPYCFOSQ-UHFFFAOYSA-N
7478,185.0,ZEYHEAKUIGZSGI-UHFFFAOYSA-N
8373,103.7,ZWLPBLYKEWSWPD-UHFFFAOYSA-N
9968,124.0,MXNBDFWNYRNIBH-UHFFFAOYSA-N
9973,185.0,BBYDXOIZLAWGSL-UHFFFAOYSA-N
447,158.0,LULAYUGMBFYYEX-UHFFFAOYSA-N
10820,117.5,CKMXAIVXVKGGFM-UHFFFAOYSA-N
11456,155.0,VOIZNVUXCQLQHS-UHFFFAOYSA-N
11464,254.5,TUXYZHVUPGXXQG-UHFFFAOYSA-N
12060,188.3,KVBWBCRPWVKFQT-UHFFFAOYSA-N
6404,52.5,KPSSIOMAKSHJJG-UHFFFAOYSA-N
6568,-114.7,BTANRVKWQNVYAZ-UHFFFAOYSA-N
7037,69.0,QILSFLSDHQAZET-UHFFFAOYSA-N
244,-15.2,WVDDGKGOMKODPV-UHFFFAOYSA-N
7966,25.4,HPXRVTGHNJAIIH-UHFFFAOYSA-N
8129,-34.0,BBMCTIGTTCKYKF-UHFFFAOYSA-N
20083,3.5,SJWFXCIHNDVPSH-UHFFFAOYSA-N
11428,-8.0,AQIXEPGDORPWBJ-UHFFFAOYSA-N
11505,61.5,KMTDMTZBNYGUNX-UHFFFAOYSA-N
11513,-41.2,YVBCULSIZWMTFY-UHFFFAOYSA-N
27156,98.0,WKKHCCZLKYKUDN-UHFFFAOYSA-N
6323,-93.7,GZUXJHMPEANEGY-UHFFFAOYSA-N
6332,-118.6,RDHPKYGYEGBMSE-UHFFFAOYSA-N
6340,-111.1,HVTICUPFWKNHNG-UHFFFAOYSA-N
6346,6.1,NZZFYRREKKOMAT-UHFFFAOYSA-N
6361,-117.2,ULYZAYCEDJDHCC-UHFFFAOYSA-N
6365,-96.9,SCYULBFZEHDVBN-UHFFFAOYSA-N
6370,-135.0,UMNKXPULIDJLSU-UHFFFAOYSA-N
6373,-155.1,XPDWGBQVDMORPB-UHFFFAOYSA-N
6389,-111.1,CYRMSUTZVYGINF-UHFFFAOYSA-N
6419,-29.0,BNIXVQGCZULYKV-UHFFFAOYSA-N
6428,-35.0,AJDIZQLSFPQPEY-UHFFFAOYSA-N
6591,-43.8,QPFMBZIOSGYJDE-UHFFFAOYSA-N
7960,-56.5,AQNQQHJNRPDOQV-UHFFFAOYSA-N
8057,-95.0,YZWKKMVJZFACSU-UHFFFAOYSA-N
8101,-84.7,MNDIARAMWBIKFW-UHFFFAOYSA-N
8881,-99.5,YHRUOJUYPBUZOS-UHFFFAOYSA-N
12369,-58.0,LSXKDWGTSHCFPP-UHFFFAOYSA-N
12371,-69.5,DZMDPHNGKBEVRE-UHFFFAOYSA-N
20274,-48.2,LMHCYRULPLGEEZ-UHFFFAOYSA-N
7362,-38.1,HYBBIBNJHNGZAN-UHFFFAOYSA-N
8438,37.0,SATCULPHIDQDRE-UHFFFAOYSA-N
11101,43.5,CMWKITSNTDAEDT-UHFFFAOYSA-N
541,107.0,BXRFQSNOROATLV-UHFFFAOYSA-N
7343,-75.0,SUPCQIBBMFXVTL-UHFFFAOYSA-N
31249,-21.0,DKMROQRQHGEIOW-UHFFFAOYSA-N
8698,-22.4,XSIFPSYPOVKYCO-UHFFFAOYSA-N
8785,-51.3,QUKGYYKBILRGFE-UHFFFAOYSA-N
8868,-45.0,XYIBRDXRRQCHLP-UHFFFAOYSA-N
11124,-87.5,RJUFJBKOKNCXHH-UHFFFAOYSA-N
7288,-39.0,FDPIMTJIUBPUKL-UHFFFAOYSA-N
8034,-74.0,FFWSICBKRCICMR-UHFFFAOYSA-N
11251,-92.0,SYBYTAAJFKOIEJ-UHFFFAOYSA-N
12741,14.0,ZAJNGDIORYACQU-UHFFFAOYSA-N
5977,97.0,OSASVXMJTNOKOY-UHFFFAOYSA-N
8259,19.0,KPWDGTGXUYRARH-UHFFFAOYSA-N
7505,-12.7,JFDZBHWFFUWGJE-UHFFFAOYSA-N
7854,-92.8,FVSKHRXBFJPNKK-UHFFFAOYSA-N
7855,-83.5,NLHHRLWOUZZQLW-UHFFFAOYSA-N
8008,-111.9,KVNRLNFWIYMESJ-UHFFFAOYSA-N
3031,144.5,YOYAIZYFCNQIRF-UHFFFAOYSA-N
8125,-101.7,KWKAKUADMBZCLK-UHFFFAOYSA-N
31285,-81.3,JRZJOMJEPLMPRA-UHFFFAOYSA-N
11000,-79.5,CHVJITGCYZJHLR-UHFFFAOYSA-N
5287573,-122.2,IAQRGUVFOMOMEM-ARJAWSKDSA-N
11587,-148.8,QYZLKGVUSQXAMU-UHFFFAOYSA-N
11597,-139.7,LIKMAJRDDDTEIG-UHFFFAOYSA-N
11598,-140.7,PYGSKMBEVAICCR-UHFFFAOYSA-N
11610,-119.7,ZGEGCLOFRBLKSE-UHFFFAOYSA-N
12343,-49.2,UVJHQYIOXKWHFD-UHFFFAOYSA-N
6736,97.5,ZFRKQXVRDFCRJG-UHFFFAOYSA-N
7220,100.0,QRUDEWIWKLJBPS-UHFFFAOYSA-N
7221,32.0,FCEHBMOGCRZNNI-UHFFFAOYSA-N
8027,-23.4,KAESVJOAVNADME-UHFFFAOYSA-N
9221,148.0,BAXOFTOLAUCFNW-UHFFFAOYSA-N
9228,31.0,BCMCBBGGLRIHSE-UHFFFAOYSA-N
10326,-51.4,PQNFLJBBNBOBRQ-UHFFFAOYSA-N
10797,-87.5,VQKFNUFAXTZWDK-UHFFFAOYSA-N
11984,176.5,LDZYRENCLPUXAX-UHFFFAOYSA-N
11989,44.0,UTBVIMLZIRIFFR-UHFFFAOYSA-N
12024,-69.0,QENGPZGAWFQWCZ-UHFFFAOYSA-N
2723650,203.0,PDQAZBWRQCGBEV-UHFFFAOYSA-N
6369,-144.0,BQCIDUSAKPWEOX-UHFFFAOYSA-N
6478,-9.0,VUNCWTMEJYMOOR-UHFFFAOYSA-N
6901,-21.0,RWNKSTSCBHKHTB-UHFFFAOYSA-N
7841,-119.0,BHELZAPQIKSEDF-UHFFFAOYSA-N
7002,-30.4,QPUYECUOLPXSFR-UHFFFAOYSA-N
7003,-2.5,JTPNRXUCIXHOKM-UHFFFAOYSA-N
7055,34.4,QIMMUPPBPVKWKM-UHFFFAOYSA-N
7056,61.0,CGYGETOMCSJHJU-UHFFFAOYSA-N
8640,49.2,RUFPHBVGCFYCNW-UHFFFAOYSA-N
8663,123.0,JWAZRIHNYRIHIV-UHFFFAOYSA-N
11080,58.0,JBDOSUUXMYMWQH-UHFFFAOYSA-N
11304,7.6,APQSQLNWAIULLK-UHFFFAOYSA-N
11327,-6.0,QHJMFSMPSZREIF-UHFFFAOYSA-N
11387,112.0,YGYNBBAUIYTWBF-UHFFFAOYSA-N
20908,64.0,PBLNHHSDYFYZNC-UHFFFAOYSA-N
9216,122.0,NFBOHOGPQUYFRF-UHFFFAOYSA-N
38252,88.0,GIUGGRUEPHPVNR-UHFFFAOYSA-N
6944,-10.0,PLAZTCDQAHEYBI-UHFFFAOYSA-N
7048,10.5,CFBYEGUGFPZCNF-UHFFFAOYSA-N
7434,121.5,UATJOMSPNYCXIX-UHFFFAOYSA-N
7452,90.0,WDCYWAQPCXBPJA-UHFFFAOYSA-N
7485,54.0,BNUHAJGCKIQFGE-UHFFFAOYSA-N
7492,174.0,FYFDQJRXFWGIBS-UHFFFAOYSA-N
8376,80.1,SPSSULHKWOKEEL-UHFFFAOYSA-N
10707,118.5,IZUKQUVSCNEFMJ-UHFFFAOYSA-N
11140,38.5,WGYFINWERLNPHR-UHFFFAOYSA-N
11813,66.0,XTRDKALNCIHHNI-UHFFFAOYSA-N
11883,58.3,INYDMNPNDHRJQJ-UHFFFAOYSA-N
5641,49.0,JOYRKODLDBILNP-UHFFFAOYSA-N
6579,84.5,HRPVXLWXLXDGHG-UHFFFAOYSA-N
10927,114.8,DNSISZSEWVHGLH-UHFFFAOYSA-N
12302,-81.33,NALZTFARIYUCBY-UHFFFAOYSA-N
40818,-22.3,UQXKXGWGFRWILX-UHFFFAOYSA-N
12309,-90.0,IBXNCJKFFQIKKY-UHFFFAOYSA-N
3283,-116.3,RTZKZFJDLAIYFH-UHFFFAOYSA-N
8114,-122.0,POLCUAVZOMRGSN-UHFFFAOYSA-N
8170,-45.1,UPGSWASWQBLSKZ-UHFFFAOYSA-N
8188,-69.1,GDXHBFHOEYVPED-UHFFFAOYSA-N
8894,-45.0,DHXVGJBLRPWPCS-UHFFFAOYSA-N
8909,-95.2,DURPTKYDGMDSBL-UHFFFAOYSA-N
3763,48.5,PIWKPBJCKXDKJR-UHFFFAOYSA-N
6838,66.5,UBUCNCOMADRQHX-UHFFFAOYSA-N
11758,48.0,AUIKJTGFPFLMFP-UHFFFAOYSA-N
7101,91.5,PKJBWOWQJHHAHG-UHFFFAOYSA-N
12566,49.5,ZZLCFHIKESPLTH-UHFFFAOYSA-N
16307,29.0,KTXUOWUHFLBZPW-UHFFFAOYSA-N
16308,149.3,YTBRNEUEFCNVHC-UHFFFAOYSA-N
249266,34.0,LAXBNTIAOJWAOP-UHFFFAOYSA-N
25622,61.5,JAYCNKDKIKZTAF-UHFFFAOYSA-N
36186,106.0,KENZYIHFBRWMOD-UHFFFAOYSA-N
2331,129.1,KXDAEFPNCMNJSK-UHFFFAOYSA-N
4055,107.0,MJVAVZPDRWSRRC-UHFFFAOYSA-N
7503,-45.0,KCXMKQUNVWSEMD-UHFFFAOYSA-N
7520,-15.0,HNKJADCVZUBCPG-UHFFFAOYSA-N
7671,46.0,DYDNPESBYVVLBO-UHFFFAOYSA-N
10777,89.0,KNVQTRVKSOEHPU-UHFFFAOYSA-N
10843,65.5,ALMHSXDYCFOZQD-UHFFFAOYSA-N
11090,94.0,BUNFNRVLMKHKIT-UHFFFAOYSA-N
2346,41.0,MDKCFLQDBWCQCV-UHFFFAOYSA-N
16183,197.5,JHSPCUHPSIUQRB-UHFFFAOYSA-N
2272,68.25,DMLAVOWQYNRWNQ-UHFFFAOYSA-N
5760,98.0,ZPUCINDJVBIVPJ-PFSRBDOWSA-N
3696,174.5,BCGWQEUPMDMJNV-UHFFFAOYSA-N
10541,-46.0,WVLBCYQITXONBZ-UHFFFAOYSA-N
10853,148.0,RJNJWHFSKNJCTB-UHFFFAOYSA-N
7370,151.0,KHBQMWCZKVMBLN-UHFFFAOYSA-N
2907,51.5,CMSMOCZEIVJLDB-UHFFFAOYSA-N
3036,108.5,YVGGHNCTFXOJCH-UHFFFAOYSA-N
3346,7.5,PNVJTZOFSHSLTO-UHFFFAOYSA-N
3082,52.0,MCWXGJITAZMZEV-UHFFFAOYSA-N
3035,89.0,UCNVFOCBFJOQAL-UHFFFAOYSA-N
1486,140.5,OVSKIKFHRZPJSS-UHFFFAOYSA-N
2728,41.0,CWJSHJJYOPWUGX-UHFFFAOYSA-N
7560,133.5,XXOYNJXVWVNOOJ-UHFFFAOYSA-N
7944,-97.0,QCFYJCYNJLBDRT-UHFFFAOYSA-N
8268,77.5,UOAMTSKGCBMZTC-UHFFFAOYSA-N
8427,122.0,MZHCENGPTKEIGP-UHFFFAOYSA-N
4004,2.8,JXSJBGJIGXNWCI-UHFFFAOYSA-N
24685,87.3,VXPLXMJHHKHSOA-UHFFFAOYSA-N
4790,-42.9,BULVZWIRKLYCBC-UHFFFAOYSA-N
3118,-25.0,DOFZAZXDOSGAJZ-UHFFFAOYSA-N
9298,41.0,JHJOOSLFWRRSGU-UHFFFAOYSA-N
9300,60.0,BOFHKBLZOYVHSI-UHFFFAOYSA-N
4420,27.0,BUYMVQAILCEWRR-UHFFFAOYSA-N
9395,300.0,WYMSBXTXOHUIGT-UHFFFAOYSA-N
3120,158.0,XMTQQYYKAHVGBJ-UHFFFAOYSA-N
9502,93.0,XKJMBINCVNINCA-UHFFFAOYSA-N
5377784,-20.0,FSAVDKDHPDSCTO-WQLSENKSSA-N
10372,21.0,NZNRRXXETLSZRO-UHFFFAOYSA-N
11145,102.0,CCGPUGMWYLICGL-UHFFFAOYSA-N
11596,53.0,SKKTUOZKZKCGTB-UHFFFAOYSA-N
11722,54.0,GTCAXTIRRLKXRU-UHFFFAOYSA-N
12306,60.0,YNTOKMNHRPSGFU-UHFFFAOYSA-N
4933,92.0,LFULEKSKNZEWOE-UHFFFAOYSA-N
14322,76.5,VOEYXMAFNDNNED-UHFFFAOYSA-N
15910,250.0,CRQQGFGUEAVUIL-UHFFFAOYSA-N
16421,36.0,AIGRXSNSLVJMEA-UHFFFAOYSA-N
16422,53.5,NYQDCVLCJXRDSK-UHFFFAOYSA-N
16562,164.0,RZILCCPWPBTYDO-UHFFFAOYSA-N
16826,85.0,WGVWLKXZBUVUAM-UHFFFAOYSA-N
17516,87.0,DTAPQAJKAFRNJB-UHFFFAOYSA-N
17517,94.0,QBSJMKIUCUGGNG-UHFFFAOYSA-N
17522,14.5,SCKHCCSZFPSHGR-UHFFFAOYSA-N
17563,99.0,CVQODEWAPZVVBU-UHFFFAOYSA-N
18290,95.0,WLFDQEVORAMCIM-UHFFFAOYSA-N
5392,30.0,WWJZWCUNLNYYAU-UHFFFAOYSA-N
23715,87.5,KXGYBSNVFXBPNO-UHFFFAOYSA-N
25669,83.0,LRNJHZNPJSPMGK-UHFFFAOYSA-N
25670,-29.2,XLNZEKHULJKQBA-UHFFFAOYSA-N
25912,96.0,NLYNUTMZTCLNOO-UHFFFAOYSA-N
27375,148.1,JXCGFZXSOMJFOA-UHFFFAOYSA-N
28292,-25.0,AWZOLILCOUMRDG-UHFFFAOYSA-N
28935,72.5,LFVLUOAHQIVABZ-UHFFFAOYSA-N
30709,70.4,CVRALZAYCYJELZ-UHFFFAOYSA-N
31070,49.0,ZCJPOPBZHLUFHF-UHFFFAOYSA-N
32872,-12.0,HOQADATXFBOEGG-UHFFFAOYSA-N
34192,3.3,QHTQREMOGMZHJV-UHFFFAOYSA-N
3347,52.25,NYPJDWWKZLNGGM-UHFFFAOYSA-N
7852,-83.0,WGYKZJWCGVVSQN-UHFFFAOYSA-N
177,-123.0,IKHGUXGNUITLKF-UHFFFAOYSA-N
12753,65.5,ILVXOBCQQYKLDS-UHFFFAOYSA-N
12232,-85.0,WQOXQRCZOLPYPM-UHFFFAOYSA-N
7936,-64.0,JYYNAJVZFGKDEQ-UHFFFAOYSA-N
11526,-16.0,XWKFPIODWVPXLX-UHFFFAOYSA-N
11417,-11.0,NURQLCJSMXZBPC-UHFFFAOYSA-N
11565,-6.6,HWWYDZCSSYKIAD-UHFFFAOYSA-N
1474,72.0,ROFVEXUMMXZLPA-UHFFFAOYSA-N
11107,111.0,MWVTWFVJZLCBMC-UHFFFAOYSA-N
9215,108.0,DZBUGLKDJFMEHC-UHFFFAOYSA-N
6796,94.0,HCAUQPZEWLULFJ-UHFFFAOYSA-N
8405,26.47,AWJUIBRHMBBTKR-UHFFFAOYSA-N
8412,194.5,WPTCSQBWLUUYDV-UHFFFAOYSA-N
9207,90.5,LFSXCDWNBUNEEM-UHFFFAOYSA-N
3037,177.5,MDNWOSOZYLHTCG-UHFFFAOYSA-N
3610,68.0,WFJIVOKAWHGMBH-UHFFFAOYSA-N
7070,132.5,HUWXDEQWWKGHRV-UHFFFAOYSA-N
7814,146.0,CBCKQZAAMUWICA-UHFFFAOYSA-N
8411,137.0,JRBJSXQPQWSCCF-UHFFFAOYSA-N
69333,96.0,AGJOAIMUXIQLCN-UHFFFAOYSA-N
7518,83.5,CKRZKMFTZCFYGB-UHFFFAOYSA-N
42619,118.0,ASRAWSBMDXVNLX-UHFFFAOYSA-N
2328,138.0,ZOMSMJKLGFBRBS-UHFFFAOYSA-N
6763,209.0,YYVYAPXYZVYDHN-UHFFFAOYSA-N
6794,337.0,ODPOAESBSUKMHD-UHFFFAOYSA-L
16682730,149.0,XEBWQGVWTUSTLN-UHFFFAOYSA-M
712,-92.0,WSFSSNUMVMOOMR-UHFFFAOYSA-N
9997,-36.4,LLCSWKVOHICRDD-UHFFFAOYSA-N
6497,-27.0,VAYGXNSJCAHWJZ-UHFFFAOYSA-N
650,-1.2,QSJXEFYPDANLFS-UHFFFAOYSA-N
11747,-52.0,TZMFJUDUGYTVRY-UHFFFAOYSA-N
2734819,151.5,KGKGSIUWJCAFPX-UHFFFAOYSA-N
280,-56.5,CURLTUGMZLYLDI-UHFFFAOYSA-N
93486,86.0,VTRWMTJQBQJKQH-UHFFFAOYSA-N
13940,181.5,AAPVQEMYVNZIOO-UHFFFAOYSA-N
77342,-11.0,WDXYVJKNSMILOQ-UHFFFAOYSA-N
12279,122.8,YWDUZLFWHVQCHY-UHFFFAOYSA-N
1483,95.5,BSWWXRFVMJHFBN-UHFFFAOYSA-N
12471,78.5,NATVSFWWYVJTAZ-UHFFFAOYSA-N
10210,233.5,GWZCCUDJHOGOSO-UHFFFAOYSA-N
5146,87.0,CQRYARSYNCAZFO-UHFFFAOYSA-N
6392,-181.0,AFYPFACVUDMOHA-UHFFFAOYSA-N
8140,-55.0,VMKOFRJSULQZRM-UHFFFAOYSA-N
3562,-118.0,BCQZXOMGPXTTIC-UHFFFAOYSA-N
7468,106.0,GPRYKVSEZCQIHD-UHFFFAOYSA-N
2123,173.0,UUVWYPNAQBNQJQ-UHFFFAOYSA-N
24781,86.5,KGVPNLBXJKTABS-UHFFFAOYSA-N
736366,198.0,PIVQQUNOTICCSA-UHFFFAOYSA-N
676454,154.0,FULZLIGZKMKICU-UHFFFAOYSA-N
15625,305.0,HGUFODBRKLSHSI-UHFFFAOYSA-N
18636,330.0,FOIBFBMSLDGNHL-UHFFFAOYSA-N
38251,273.0,WCYYQNSQJHPVMG-UHFFFAOYSA-N
38254,195.0,WRNGAZFESPEMCN-UHFFFAOYSA-N
39929,227.0,KSMVNVHUTQZITP-UHFFFAOYSA-N
48889,172.0,SKGXYFVQZVPEFP-UHFFFAOYSA-N
6872,136.5,WKEDVNSFRWHDNR-UHFFFAOYSA-N
7187,105.0,OMPJBNCRMGITSC-UHFFFAOYSA-N
8482,219.5,PKOFBDHYTMYVGJ-UHFFFAOYSA-N
4909,281.5,DQMZLTXERSFNPB-UHFFFAOYSA-N
6197,119.0,YPHMISFOHDHNIV-FSZOTQKASA-N
6423,-64.0,LFHISGNCFUNFFM-UHFFFAOYSA-N
3487,84.0,JMBQKKAJIKAWKF-UHFFFAOYSA-N
6883,70.0,MOYKHGMNXAOIAT-JGWLITMVSA-N
21954,306.0,BGRDGMRNKXEXQD-UHFFFAOYSA-N
68039,183.0,BJJDXAFKCKSLTE-UHFFFAOYSA-N
4781,105.0,VYMDGNCVAMGZFE-UHFFFAOYSA-N
5852,198.5,VVNCNSJFMMFHPL-VKHMYHEASA-N
3559,151.5,LNEPOXFFQSENCJ-UHFFFAOYSA-N
441071,287.0,QMGVPVSNSZLJIA-FVWCLLPLSA-N
6009,134.5,RMMXTBMQSGEXHJ-UHFFFAOYSA-N
4748,97.0,RGCVKNLCSQQDEP-UHFFFAOYSA-N
2206,114.0,VEQOALNAAJBPNY-UHFFFAOYSA-N
4927,60.0,PWWVAXIEGOYWEE-UHFFFAOYSA-N
6093,261.0,RDXLYGJSWZYTFJ-UHFFFAOYSA-N
5340,189.0,JNMRHUJNCSQMMB-UHFFFAOYSA-N
3032285,132.5,XLOMZPUITCYLMJ-UHFFFAOYSA-N
5429,357.0,YAPQBXQYLJRXSA-UHFFFAOYSA-N
6809,238.0,XKJCHHZQLQNZHY-UHFFFAOYSA-N
5323,203.5,ZZORFUFYDOWNEF-UHFFFAOYSA-N
4641,96.0,HFHZKZSRXITVMK-UHFFFAOYSA-N
5328,208.0,VACCAVUAMIDAGB-UHFFFAOYSA-N
9294,90.5,KWGRBVOPPLSCSI-WPRPVWTQSA-N
135401907,350.0,OFCNXPDARWKPPY-UHFFFAOYSA-N
9564,144.5,VDTNNGKXZGSZIP-UHFFFAOYSA-N
5335,181.0,QWCJHSGMANYXCW-UHFFFAOYSA-N
68933,262.5,DZQVFHSCSRACSX-UHFFFAOYSA-N
5326,215.0,GPTONYMQFTZPKC-UHFFFAOYSA-N
12628,175.0,RIGBPMDIGYBTBJ-UHFFFAOYSA-N
5329,167.0,JLKIGFTWXXRPMT-UHFFFAOYSA-N
5578,201.0,IEDVJHCEMCRBQM-UHFFFAOYSA-N
5952,157.0,VPGRYOFKCNULNK-ACXQXYJUSA-N
31307,270.0,GFNANZIMVAIWHM-OBYCQNJPSA-N
16533,183.5,SNHRLVCMMWUAJD-SUYDQAKGSA-N
5801,174.0,CDAWCLOXVUBKRW-UHFFFAOYSA-N
4921319,169.0,QXYMVUZOGFVPGH-UHFFFAOYSA-N
7423,114.0,XJCVRTZCHMZPBD-UHFFFAOYSA-N
7475,146.0,TYMLOMAKGOJONV-UHFFFAOYSA-N
1493,115.5,UFBJCMHMOXMLKC-UHFFFAOYSA-N
8391,36.5,SYDNSSSQVSOXTN-UHFFFAOYSA-N
126,117.0,RGHHSNMVTDWUBI-UHFFFAOYSA-N
9492,108.0,UWEZBKLLMKVIPI-UHFFFAOYSA-N
9937,36.0,QQURWFRNETXFTN-UHFFFAOYSA-N
10800,86.6,ZXVONLUNISGICL-UHFFFAOYSA-N
11312,63.5,JCRIDWXIBSEOEG-UHFFFAOYSA-N
11760,82.0,ZLCPKMIJYMHZMJ-UHFFFAOYSA-N
4649,150.5,WUBBRNOQWQTFEX-UHFFFAOYSA-N
7419,173.0,XFDUHJPVQKIXHO-UHFFFAOYSA-N
72,221.0,YQUVCSBJEUQKSH-UHFFFAOYSA-N
8468,211.5,WKOLLVMJNQIZCI-UHFFFAOYSA-N
8630,200.0,HSSBORCLYSCBJR-UHFFFAOYSA-N
978,188.5,ALYNCZNDIQEVRV-UHFFFAOYSA-N
9338,165.0,AKEUNCKRJATALU-UHFFFAOYSA-N
7184,68.5,QFOHBWFCKVYLES-UHFFFAOYSA-N
4133,-8.0,OSWPMRLSEDHDFF-UHFFFAOYSA-N
8609,153.0,DNVVZWSVACQWJE-UHFFFAOYSA-N
12082,110.5,LZXXNPOYQCLXRS-UHFFFAOYSA-N
7765,-100.0,DHKHKXVYLBGOIT-UHFFFAOYSA-N
8020,-104.8,NKDDWNXOKDWJAK-UHFFFAOYSA-N
31264,12.6,SQYNKIJPMDEDEG-UHFFFAOYSA-N
10024,-66.5,KLKFAASOGCDTDT-UHFFFAOYSA-N
5743,247.5,UREBDLICKHMUKA-CXSFZGCWSA-N
5745,222.0,ITRJWOMZKQRYTA-RFZYENFJSA-N
5753,181.0,OMFXVFTZEKFJBZ-HJTSIMOOSA-N
222786,222.0,MFYSYFVPBJMHGN-ZPOLXVRWSA-N
5994,121.0,RJKFOVLPORLFTN-LEKSSAKUSA-N
6010,163.0,GCKMFJBGXUYNAG-HLXURNFRSA-N
6013,155.0,MUMGGOZAMZWBJJ-DYKIIFRCSA-N
6128,158.0,AEMFNILZOJDQLW-QAGGRKNESA-N
6166,141.5,ZESRJSPZRDMNHY-YFWFAHHUSA-N
6216,235.0,XGMPVBXKDAHORN-RBWIMXSLSA-N
6238,222.5,DBPWSSGDRRHUNT-CEGNMAFCSA-N
9878,297.0,FAOZLTXFLGPHNG-KNAQIMQKSA-N
236702,247.5,AKUJBENLRBOFTD-RPRRAYFGSA-N
3385,283.0,GHASVSINZRGABV-UHFFFAOYSA-N
1135,316.0,RWQNBRDOKXIBIV-UHFFFAOYSA-N
10006,220.0,WJRBRSLFGCUECM-UHFFFAOYSA-N
12009,237.0,XBCXJKGHPABGSD-UHFFFAOYSA-N
5838,173.0,WTYGAUXICFETTC-UHFFFAOYSA-N
5842,172.0,FDQGNLOWMMVRQL-UHFFFAOYSA-N
2164,157.0,VIROVYVQCGLCII-UHFFFAOYSA-N
6464,141.0,UORJNBVJVRLXMQ-UHFFFAOYSA-N
11374,195.0,OVYWMEWYEJLIER-UHFFFAOYSA-N
7541,160.0,IMHBYKMAHXWHRP-UHFFFAOYSA-N
13450,104.0,IROINLKCQGIITA-UHFFFAOYSA-N
15951,101.0,HFBWPRKWDIRYNX-UHFFFAOYSA-N
22563,133.0,DFWFIQKMSFGDCQ-UHFFFAOYSA-N
4929,119.0,AAEVYOVXGOFMJO-UHFFFAOYSA-N
30773,168.0,MZZBPDKVEFVLFF-UHFFFAOYSA-N
36584,123.5,BCQMBFHBDZVHKU-UHFFFAOYSA-N
8496,347.0,QQVIHTHCMHWDBS-UHFFFAOYSA-N
10365,249.0,MJIVRKPEXXHNJT-UHFFFAOYSA-N
7493,254.0,LVPMIMZXDYBCDF-UHFFFAOYSA-N
10367,252.0,WJJMNDUMQPNECX-UHFFFAOYSA-N
10273,256.0,MUYSADWCWFFZKR-UHFFFAOYSA-N
10366,324.0,MPFLRYZEEAQMLQ-UHFFFAOYSA-N
938,236.6,PVNIIMVLHYAWGP-UHFFFAOYSA-N
117629482,236.6,PVNIIMVLHYAWGP-UHFFFAOYSA-N
